1592122289,"2020-06-14 08:11:29",0,527,3,2,0,40,3,4,1,3
1592122349,"2020-06-14 08:12:29",1,423,3,2,1,33,3,4,1,3
1592122409,"2020-06-14 08:13:29",5,364,3,2,4,28,3,4,1,3
1592122469,"2020-06-14 08:14:29",10,343,3,2,9,27,3,4,1,3
1592122529,"2020-06-14 08:15:29",9,310,3,2,8,24,3,4,1,3
1592122589,"2020-06-14 08:16:29",9,278,3,2,9,22,3,4,1,3
1592122649,"2020-06-14 08:17:29",10,268,59.42848,4.806905,9,21,66,10,1,3
1592122709,"2020-06-14 08:18:29",12,257,8.013181,2,11,21,8,4,1,3
1592122769,"2020-06-14 08:19:29",12,243,3,2,11,19,3,4,1,3
1592122829,"2020-06-14 08:20:29",12,231,3,2,11,18,3,4,1,3
1592122889,"2020-06-14 08:21:29",11,224,3,2,11,18,3,4,1,3
1592122949,"2020-06-14 08:22:29",14,218,3,2,13,17,3,4,1,3
1592123009,"2020-06-14 08:23:29",15,215,3,2,14,17,3,4,1,3
1592123069,"2020-06-14 08:24:29",15,208,3,2,14,17,3,4,1,3
1592123129,"2020-06-14 08:25:29",15,200,3,2,14,16,3,4,1,3
1592123189,"2020-06-14 08:26:29",14,196,21.498775,2,13,16,21,4,1,3
1592123249,"2020-06-14 08:27:29",16,193,3,2,15,15,3,4,1,3
1592123309,"2020-06-14 08:28:29",16,187,3,2,15,15,3,4,1,3
1592123369,"2020-06-14 08:29:29",16,185,23.389229,2,15,15,23,4,1,3
1592123429,"2020-06-14 08:30:29",16,186,3,2,15,15,3,4,1,3
1592123489,"2020-06-14 08:31:29",13,185,3,2,12,15,3,4,1,3
1592123549,"2020-06-14 08:32:29",14,180,3,2,13,14,3,4,1,3
1592123609,"2020-06-14 08:33:29",13,199,3,2,12,16,3,4,1,3
1592123669,"2020-06-14 08:34:29",10,192,3,2,10,15,3,4,1,3
1592123729,"2020-06-14 08:35:29",7,203,126.51725,10.555183,6,16,129,21,1,4
1592123789,"2020-06-14 08:36:29",2,183,27.612423,2.0096483,1,15,28,4,1,3
1592123849,"2020-06-14 08:37:29",5,244,32.285187,3.2039223,5,20,32,6,1,3
1592123909,"2020-06-14 08:38:29",10,171,3,2,10,14,3,4,1,3
1592123969,"2020-06-14 08:39:29",12,161,128.01555,13.13097,12,13,130,26,2,5
1592124029,"2020-06-14 08:40:29",8,186,17.986622,2,7,15,18,4,1,3
1592124089,"2020-06-14 08:41:29",6,199,3,2,6,16,3,4,1,3
1592124149,"2020-06-14 08:42:29",7,184,4.243139,2,7,15,4,4,1,3
1592124209,"2020-06-14 08:43:29",8,178,3,2,8,14,3,4,1,3
1592124269,"2020-06-14 08:44:29",7,182,3,2,7,15,3,4,1,3
1592124329,"2020-06-14 08:45:29",7,181,4.5989466,2,7,14,5,4,1,3
1592124389,"2020-06-14 08:46:29",6,181,3,2,6,14,3,4,1,3
1592124449,"2020-06-14 08:47:29",4,200,3,2,4,16,3,4,1,3
1592124509,"2020-06-14 08:48:29",4,182,3,2,4,15,3,4,1,3
1592124569,"2020-06-14 08:49:29",4,178,3.611763,2.041316,4,14,4,4,1,3
1592124629,"2020-06-14 08:50:29",5,165,3,2,5,13,3,4,1,3
1592124689,"2020-06-14 08:51:29",3,185,3,2,3,15,3,4,1,3
1592124749,"2020-06-14 08:52:29",4,181,3,2,4,14,3,4,1,3
1592124809,"2020-06-14 08:53:29",6,166,4.0221343,2.1030235,6,13,4,4,1,3
1592124869,"2020-06-14 08:54:29",6,153,50.293053,4.223301,6,12,50,8,1,3
1592124929,"2020-06-14 08:55:29",6,172,3,2,5,14,3,4,1,3
1592124989,"2020-06-14 08:56:29",3,191,3,2,3,15,3,4,1,3
1592125049,"2020-06-14 08:57:29",2,192,3,2,2,15,3,4,1,3
1592125109,"2020-06-14 08:58:29",3,199,3,2,3,16,3,4,1,3
1592125169,"2020-06-14 08:59:29",2,210,3,2,2,17,3,4,1,3
1592125229,"2020-06-14 09:00:29",2,215,17.911129,2.0224886,2,17,18,4,1,3
1592125289,"2020-06-14 09:01:29",0,224,3,2,0,18,3,4,1,3
1592125349,"2020-06-14 09:02:29",0,212,3,2,0,17,3,4,1,3
1592125409,"2020-06-14 09:03:29",0,209,3,2,0,17,3,4,1,3
1592125469,"2020-06-14 09:04:29",3,155,14.792101,2,3,12,15,4,1,3
1592125529,"2020-06-14 09:05:29",1,169,3,2,1,14,3,4,1,3
