1588834999,"2020-05-07 07:03:19",0,148,3,2,0,12,3,4,1,3
1588835059,"2020-05-07 07:04:19",6,124,6.4100537,2,5,10,6,4,1,3
1588835119,"2020-05-07 07:05:19",8,110,3,2,7,9,3,4,1,3
1588835179,"2020-05-07 07:06:19",11,108,3,2,10,9,3,4,1,3
1588835239,"2020-05-07 07:07:19",15,103,6.123143,2,14,8,6,4,1,3
1588835299,"2020-05-07 07:08:19",17,103,3,2,16,8,3,4,1,3
1588835359,"2020-05-07 07:09:19",21,101,18.15508,2,20,8,18,4,1,3
1588835419,"2020-05-07 07:10:19",20,99,3,2,19,8,3,4,1,3
1588835479,"2020-05-07 07:11:19",22,102,3,2,21,8,3,4,1,3
1588835539,"2020-05-07 07:12:19",24,100,43.633602,2.954071,23,8,44,6,1,3
1588835599,"2020-05-07 07:13:19",24,96,3,2,24,8,3,4,1,3
1588835659,"2020-05-07 07:14:19",26,101,3,2,27,8,3,4,1,3
1588835719,"2020-05-07 07:15:19",28,103,15.79431,2,30,8,16,4,1,3
1588835779,"2020-05-07 07:16:19",29,104,25.557817,2,31,8,26,4,1,3
1588835839,"2020-05-07 07:17:19",30,101,7.518811,2,32,8,8,4,1,3
1588835899,"2020-05-07 07:18:19",31,106,13.825832,2,33,8,14,4,1,3
1588835959,"2020-05-07 07:19:19",30,105,36.21699,2,32,8,36,4,1,3
1588836019,"2020-05-07 07:20:19",33,104,5.450533,2,36,8,5,4,1,3
1588836079,"2020-05-07 07:21:19",32,100,3,2,35,8,3,4,1,3
1588836139,"2020-05-07 07:22:19",34,104,64.47322,4.249275,39,8,74,8,1,3
1588836199,"2020-05-07 07:23:19",35,110,3,2,40,9,3,4,1,3
1588836259,"2020-05-07 07:24:19",39,112,4.699478,2,45,9,5,4,1,3
1588836319,"2020-05-07 07:25:19",39,114,3,2,45,9,3,4,1,3
1588836379,"2020-05-07 07:26:19",39,115,3,2,45,9,3,4,1,3
1588836499,"2020-05-07 07:28:19",39,107,7.932904,2,45,9,8,4,1,3
1588836559,"2020-05-07 07:29:19",39,118,3,2,45,9,3,4,1,3
1588836619,"2020-05-07 07:30:19",41,121,14.688208,2,47,10,15,4,1,3
1588836679,"2020-05-07 07:31:19",41,126,3,2,48,10,3,4,1,3
1588836739,"2020-05-07 07:32:19",44,0,52.8763,2.286107,51,0,55,5,1,3
1588836799,"2020-05-07 07:33:19",44,127,11.139768,2,51,10,11,4,1,3
1588836859,"2020-05-07 07:34:19",47,130,3.7246814,2,53,10,4,4,1,3
1588836919,"2020-05-07 07:35:19",47,125,15.188437,2,53,10,15,4,1,3
1588836979,"2020-05-07 07:36:19",47,130,3.1853962,2,54,10,3,4,1,3
1588837039,"2020-05-07 07:37:19",48,129,10.35315,2,55,10,10,4,1,3
1588837099,"2020-05-07 07:38:19",51,128,3,2,57,10,3,4,1,3
1588837159,"2020-05-07 07:39:19",50,130,3,2,56,10,3,4,1,3
1588837219,"2020-05-07 07:40:19",50,136,8.702942,2,56,11,9,4,1,3
1588837279,"2020-05-07 07:41:19",52,139,17.420517,2,57,11,17,4,1,3
1588837339,"2020-05-07 07:42:19",52,144,3,2,57,12,3,4,1,3
1588837399,"2020-05-07 07:43:19",0,143,3,2,0,11,3,4,1,3
1588837459,"2020-05-07 07:44:19",54,145,41.59912,2.5652647,59,12,42,5,1,3
1588837519,"2020-05-07 07:45:19",54,140,3,2,59,11,3,4,1,3
1588837579,"2020-05-07 07:46:19",0,146,3,2,0,12,3,4,1,3
1588837639,"2020-05-07 07:47:19",54,149,55.937103,4.054572,59,12,60,8,1,3
1588837699,"2020-05-07 07:48:19",54,146,17.797997,2,59,12,18,4,1,3
1588837759,"2020-05-07 07:49:19",55,149,3.3592434,2,60,12,3,4,1,3
1588837819,"2020-05-07 07:50:19",56,147,3,2,61,12,3,4,1,3
1588837879,"2020-05-07 07:51:19",56,143,16.61085,2,60,11,17,4,1,3
