1592066307,"2020-06-13 16:38:27",0,142,5.0863476,2,0,11,5,4,1,3
1592066367,"2020-06-13 16:39:27",2,126,3,2,2,10,3,4,1,3
1592066427,"2020-06-13 16:40:27",5,119,32.791424,3.7046938,5,10,33,7,1,3
1592066487,"2020-06-13 16:41:27",4,118,3,2,4,9,3,4,1,3
1592066547,"2020-06-13 16:42:27",7,114,3,2,6,9,3,4,1,3
1592066607,"2020-06-13 16:43:27",9,113,20.983591,3.341116,8,9,21,7,1,3
1592066667,"2020-06-13 16:44:27",10,112,13.982837,3.279231,10,9,14,7,1,3
1592066727,"2020-06-13 16:45:27",12,109,3,2,12,9,3,4,1,3
1592066787,"2020-06-13 16:46:27",15,109,3,2,14,9,3,4,1,3
1592066847,"2020-06-13 16:47:27",14,111,16.425312,2.3114567,13,9,16,5,1,3
1592066907,"2020-06-13 16:48:27",16,110,3,2,15,9,3,4,1,3
1592066967,"2020-06-13 16:49:27",17,110,32.464474,4.5447593,16,9,32,9,1,3
1592067087,"2020-06-13 16:51:27",86,111,11.933102,2,84,9,12,4,1,3
1592067147,"2020-06-13 16:52:27",85,111,20.950659,3.0740376,83,9,21,6,1,3
1592067207,"2020-06-13 16:53:27",82,113,11.216477,2.7514915,81,9,11,6,1,3
1592067267,"2020-06-13 16:54:27",89,115,6.5712876,2,87,9,7,4,1,3
1592067327,"2020-06-13 16:55:27",91,116,3,2,88,9,3,4,1,3
1592067387,"2020-06-13 16:56:27",93,118,3,2,90,9,3,4,1,3
1592067447,"2020-06-13 16:57:27",95,120,3,2,91,10,3,4,1,3
1592067507,"2020-06-13 16:58:27",21,122,25.714502,3.1254196,20,10,26,6,1,3
1592067567,"2020-06-13 16:59:27",21,124,3,2,20,10,3,4,1,3
1592067627,"2020-06-13 17:00:27",23,127,3,2,23,10,3,4,1,3
1592067687,"2020-06-13 17:01:27",23,128,3,2,23,10,3,4,1,3
1592067747,"2020-06-13 17:02:27",24,130,3,2,24,10,3,4,1,3
1592067807,"2020-06-13 17:03:27",25,131,3,2,25,10,3,4,1,3
1592067867,"2020-06-13 17:04:27",26,133,4.394614,3.3308043,26,11,4,7,1,3
1592067927,"2020-06-13 17:05:27",26,136,3,2,26,11,3,4,1,3
1592067987,"2020-06-13 17:06:27",28,138,8.129738,2,29,11,8,4,1,3
1592068047,"2020-06-13 17:07:27",26,139,3,2,26,11,3,4,1,3
1592068107,"2020-06-13 17:08:27",26,144,7.10285,2.1292152,26,12,7,4,1,3
1592068167,"2020-06-13 17:09:27",27,146,3,2,28,12,3,4,1,3
1592068227,"2020-06-13 17:10:27",28,151,3,2,29,12,3,4,1,3
1592068287,"2020-06-13 17:11:27",28,151,3,2,29,12,3,4,1,3
1592068347,"2020-06-13 17:12:27",28,153,19.570301,3.1016216,29,12,20,6,1,3
1592068407,"2020-06-13 17:13:27",28,155,72.60746,7.027545,30,12,88,14,1,3
1592068467,"2020-06-13 17:14:27",29,156,28.82531,3.779683,31,12,29,8,1,3
1592068527,"2020-06-13 17:15:27",29,160,12.169374,2.046791,31,13,12,4,1,3
