1593419111,"2020-06-29 08:25:11",0,931,3,2,0,59,3,4,1,3
1593419171,"2020-06-29 08:26:11",0,779,3,2,0,54,3,4,1,3
1593419231,"2020-06-29 08:27:11",2,700,3,2,2,51,3,4,1,3
1593419291,"2020-06-29 08:28:11",3,657,3,2,3,50,3,4,1,3
1593419351,"2020-06-29 08:29:11",5,629,3,2,5,48,3,4,1,3
1593419411,"2020-06-29 08:30:11",6,599,3,2,6,46,3,4,1,3
1593419471,"2020-06-29 08:31:11",8,577,3,2,8,44,3,4,1,3
1593419531,"2020-06-29 08:32:11",8,562,21.978561,2,8,43,22,4,1,3
1593419591,"2020-06-29 08:33:11",10,544,3,2,9,42,3,4,1,3
1593419651,"2020-06-29 08:34:11",10,534,3,2,9,41,3,4,1,3
1593419711,"2020-06-29 08:35:11",12,525,3,2,11,40,3,4,1,3
1593419771,"2020-06-29 08:36:11",13,518,3,2,13,40,3,4,1,3
1593419831,"2020-06-29 08:37:11",13,501,3,2,13,38,3,4,1,3
1593419891,"2020-06-29 08:38:11",14,492,3,2,13,38,3,4,1,3
1593419951,"2020-06-29 08:39:11",15,487,3,2,14,37,3,4,1,3
1593420011,"2020-06-29 08:40:11",15,485,3,2,14,37,3,4,1,3
1593420071,"2020-06-29 08:41:11",15,475,3,2,14,36,3,4,1,3
1593420131,"2020-06-29 08:42:11",15,469,3,2,14,36,3,4,1,3
1593420191,"2020-06-29 08:43:11",16,462,3,2,15,36,3,4,1,3
1593420251,"2020-06-29 08:44:11",17,468,3,2,16,36,3,4,1,3
1593420311,"2020-06-29 08:45:11",19,456,3,2,18,35,3,4,1,3
1593420371,"2020-06-29 08:46:11",19,445,3,2,18,34,3,4,1,3
1593420431,"2020-06-29 08:47:11",19,443,3,2,18,34,3,4,1,3
1593420491,"2020-06-29 08:48:11",20,453,3,2,18,35,3,4,1,3
1593420551,"2020-06-29 08:49:11",20,434,4.0922594,2,19,33,4,4,1,3
1593420611,"2020-06-29 08:50:11",20,432,3,2,18,33,3,4,1,3
1593420671,"2020-06-29 08:51:11",20,425,3,2,19,33,3,4,1,3
1593420731,"2020-06-29 08:52:11",20,423,3,2,19,33,3,4,1,3
1593420791,"2020-06-29 08:53:11",21,423,3,2,20,33,3,4,1,3
1593420851,"2020-06-29 08:54:11",21,419,3,2,19,32,3,4,1,3
1593420911,"2020-06-29 08:55:11",23,405,3,2,22,31,3,4,1,3
1593420971,"2020-06-29 08:56:11",22,406,9.698488,2.0025148,21,31,10,4,1,3
1593421031,"2020-06-29 08:57:11",22,410,3,2,21,32,3,4,1,3
1593421091,"2020-06-29 08:58:11",22,405,3,2,21,31,3,4,1,3
1593421151,"2020-06-29 08:59:11",22,403,3,2,21,31,3,4,1,3
1593421211,"2020-06-29 09:00:11",22,410,3,2,21,32,3,4,1,3
1593421271,"2020-06-29 09:01:11",22,413,3,2,21,32,3,4,1,3
1593421331,"2020-06-29 09:02:11",22,408,3,2,21,32,3,4,1,3
1593421391,"2020-06-29 09:03:11",22,405,3,2,21,31,3,4,1,3
1593421451,"2020-06-29 09:04:11",23,404,3,2,23,31,3,4,1,3
1593421511,"2020-06-29 09:05:11",22,404,9.943294,2,21,31,10,4,1,3
1593421571,"2020-06-29 09:06:11",22,399,3,2,21,31,3,4,1,3
1593421631,"2020-06-29 09:07:11",22,398,3,2,21,31,3,4,1,3
