1594234189,"2020-07-08 18:49:49",0,146,3,2,0,12,3,4,1,3
1594234249,"2020-07-08 18:50:49",2,128,3,2,2,10,3,4,1,3
1594234309,"2020-07-08 18:51:49",3,123,3,2,3,10,3,4,1,3
1594234369,"2020-07-08 18:52:49",6,122,3,2,6,10,3,4,1,3
1594234429,"2020-07-08 18:53:49",7,122,3,2,7,10,3,4,1,3
1594234489,"2020-07-08 18:54:49",8,118,3,2,7,9,3,4,1,3
1594234549,"2020-07-08 18:55:49",9,119,3,2,8,10,3,4,1,3
1594234609,"2020-07-08 18:56:49",11,118,14.929863,2,10,9,15,4,1,3
1594234669,"2020-07-08 18:57:49",12,120,18.679405,2,11,10,19,4,1,3
1594234729,"2020-07-08 18:58:49",12,122,3,2,12,10,3,4,1,3
1594234789,"2020-07-08 18:59:49",12,123,3,2,12,10,3,4,1,3
1594234849,"2020-07-08 19:00:49",13,125,3,2,13,10,3,4,1,3
1594234909,"2020-07-08 19:01:49",14,126,3,2,13,10,3,4,1,3
1594234969,"2020-07-08 19:02:49",15,129,3,2,14,10,3,4,1,3
1594235029,"2020-07-08 19:03:49",16,129,3,2,15,10,3,4,1,3
1594235089,"2020-07-08 19:04:49",17,131,3,2,16,10,3,4,1,3
1594235149,"2020-07-08 19:05:49",16,135,3,2,15,11,3,4,1,3
1594235209,"2020-07-08 19:06:49",18,138,3,2,17,11,3,4,1,3
1594235269,"2020-07-08 19:07:49",18,139,24.016897,2,17,11,24,4,1,3
1594235329,"2020-07-08 19:08:49",18,144,3,2,17,12,3,4,1,3
1594235389,"2020-07-08 19:09:49",18,147,3,2,17,12,3,4,1,3
1594235449,"2020-07-08 19:10:49",18,151,32.611538,2.3369179,17,12,33,5,1,3
1594235509,"2020-07-08 19:11:49",18,155,3,2,17,12,3,4,1,3
1594235569,"2020-07-08 19:12:49",19,155,3,2,18,12,3,4,1,3
1594235629,"2020-07-08 19:13:49",19,158,39.40741,3.1726475,18,13,39,6,1,3
1594235689,"2020-07-08 19:14:49",20,158,3,2,19,13,3,4,1,3
1594235749,"2020-07-08 19:15:49",19,162,3,2,18,13,3,4,1,3
