1605003494,"2020-11-10 10:18:14",37.360484,-5.979489
1605003760,"2020-11-10 10:22:40",37.360503,-5.97945
1605004285,"2020-11-10 10:31:25",37.360434,-5.979528
1605004612,"2020-11-10 10:36:52",37.360647,-5.979148
1605004737,"2020-11-10 10:38:57",37.360776,-5.980975
1605004831,"2020-11-10 10:40:31",37.360581,-5.981231
1605004837,"2020-11-10 10:40:37",37.360464,-5.981538
1605004851,"2020-11-10 10:40:51",37.360353,-5.981864
1605004934,"2020-11-10 10:42:14",37.360439,-5.982199
1605004940,"2020-11-10 10:42:20",37.360738,-5.982384
1605004946,"2020-11-10 10:42:26",37.361022,-5.982583
1605004952,"2020-11-10 10:42:32",37.361264,-5.98274
1605004959,"2020-11-10 10:42:39",37.361546,-5.982929
1605004965,"2020-11-10 10:42:45",37.361806,-5.983088
1605004972,"2020-11-10 10:42:52",37.362091,-5.983265
1605004979,"2020-11-10 10:42:59",37.362355,-5.983402
1605004985,"2020-11-10 10:43:05",37.362618,-5.983551
1605004991,"2020-11-10 10:43:11",37.362886,-5.983707
1605004998,"2020-11-10 10:43:18",37.363172,-5.983851
1605005006,"2020-11-10 10:43:26",37.363434,-5.984041
1605005013,"2020-11-10 10:43:33",37.363686,-5.984175
1605005020,"2020-11-10 10:43:40",37.363953,-5.984317
1605005027,"2020-11-10 10:43:47",37.364221,-5.984467
1605005033,"2020-11-10 10:43:53",37.364474,-5.98463
1605005039,"2020-11-10 10:43:59",37.364725,-5.984769
1605005047,"2020-11-10 10:44:07",37.364991,-5.984994
1605005054,"2020-11-10 10:44:14",37.365278,-5.985149
1605005060,"2020-11-10 10:44:20",37.365531,-5.985302
1605005067,"2020-11-10 10:44:27",37.365813,-5.985453
1605005073,"2020-11-10 10:44:33",37.366082,-5.985573
1605005080,"2020-11-10 10:44:40",37.366361,-5.985746
1605005086,"2020-11-10 10:44:46",37.366634,-5.985974
1605005092,"2020-11-10 10:44:52",37.366898,-5.986131
1605005098,"2020-11-10 10:44:58",37.367146,-5.986272
1605005104,"2020-11-10 10:45:04",37.367387,-5.986432
1605005111,"2020-11-10 10:45:11",37.367641,-5.986568
1605005119,"2020-11-10 10:45:19",37.367889,-5.986736
1605005127,"2020-11-10 10:45:27",37.36814,-5.986891
1605005133,"2020-11-10 10:45:33",37.36847,-5.987076
1605005140,"2020-11-10 10:45:40",37.36874,-5.987255
1605005147,"2020-11-10 10:45:47",37.368991,-5.987404
1605005214,"2020-11-10 10:46:54",37.369311,-5.987382
1605005224,"2020-11-10 10:47:04",37.369559,-5.987575
1605005233,"2020-11-10 10:47:13",37.369703,-5.987872
1605005280,"2020-11-10 10:48:00",37.369794,-5.988206
1605005288,"2020-11-10 10:48:08",37.370032,-5.988404
1605005293,"2020-11-10 10:48:13",37.370306,-5.98849
1605005299,"2020-11-10 10:48:19",37.370556,-5.988652
1605005305,"2020-11-10 10:48:25",37.370806,-5.988798
1605005312,"2020-11-10 10:48:32",37.371056,-5.988955
1605005319,"2020-11-10 10:48:39",37.371307,-5.989118
1605005325,"2020-11-10 10:48:45",37.371564,-5.989272
1605005331,"2020-11-10 10:48:51",37.371824,-5.989453
1605005337,"2020-11-10 10:48:57",37.372147,-5.989645
1605005343,"2020-11-10 10:49:03",37.372472,-5.989816
1605005350,"2020-11-10 10:49:10",37.372734,-5.98995
1605005356,"2020-11-10 10:49:16",37.372985,-5.990093
1605005362,"2020-11-10 10:49:22",37.373277,-5.990259
1605005368,"2020-11-10 10:49:28",37.373531,-5.990424
1605005375,"2020-11-10 10:49:35",37.373797,-5.990587
1605005382,"2020-11-10 10:49:42",37.374069,-5.990742
1605005389,"2020-11-10 10:49:49",37.37428,-5.990986
1605005396,"2020-11-10 10:49:56",37.374547,-5.991117
1605005402,"2020-11-10 10:50:02",37.374819,-5.991278
1605005409,"2020-11-10 10:50:09",37.375068,-5.991426
1605005418,"2020-11-10 10:50:18",37.375296,-5.991652
1605005489,"2020-11-10 10:51:29",37.375477,-5.991917
1605005590,"2020-11-10 10:53:10",37.375748,-5.991977
1605005598,"2020-11-10 10:53:18",37.376012,-5.992112
1605005606,"2020-11-10 10:53:26",37.376298,-5.992243
1605005613,"2020-11-10 10:53:33",37.376617,-5.992341
1605005618,"2020-11-10 10:53:38",37.376927,-5.992533
1605005624,"2020-11-10 10:53:44",37.377223,-5.992712
1605005629,"2020-11-10 10:53:49",37.377486,-5.992873
1605005635,"2020-11-10 10:53:55",37.377786,-5.993056
1605005641,"2020-11-10 10:54:01",37.378063,-5.993236
1605005647,"2020-11-10 10:54:07",37.378343,-5.993387
1605005653,"2020-11-10 10:54:13",37.378627,-5.993568
1605005659,"2020-11-10 10:54:19",37.378875,-5.993711
1605005666,"2020-11-10 10:54:26",37.379127,-5.993887
1605005673,"2020-11-10 10:54:33",37.37939,-5.994052
1605005681,"2020-11-10 10:54:41",37.379667,-5.994217
