1588876080,"2020-05-07 18:28:00",37.389137,-5.985669
1588876167,"2020-05-07 18:29:27",37.389417,-5.985398
1588876207,"2020-05-07 18:30:07",37.389344,-5.984862
1588876355,"2020-05-07 18:32:35",37.389451,-5.984387
1588877607,"2020-05-07 18:53:27",37.380391,-5.981251
1588877630,"2020-05-07 18:53:50",37.380272,-5.981731
1588877644,"2020-05-07 18:54:04",37.380769,-5.981565
1588877673,"2020-05-07 18:54:33",37.381258,-5.981633
1588877734,"2020-05-07 18:55:34",37.381284,-5.982188
1588877764,"2020-05-07 18:56:04",37.381476,-5.982556
1588877792,"2020-05-07 18:56:32",37.381716,-5.982867
1588877852,"2020-05-07 18:57:32",37.382017,-5.982956
1588877993,"2020-05-07 18:59:53",37.382596,-5.983648
1588878133,"2020-05-07 19:02:13",37.384069,-5.984067
1588878167,"2020-05-07 19:02:47",37.384403,-5.984154
1588878229,"2020-05-07 19:03:49",37.384721,-5.984016
1588878258,"2020-05-07 19:04:18",37.385112,-5.983855
1588878288,"2020-05-07 19:04:48",37.38541,-5.983917
1588878344,"2020-05-07 19:05:44",37.385813,-5.983645
1588878375,"2020-05-07 19:06:15",37.386334,-5.983477
1588878406,"2020-05-07 19:06:46",37.386578,-5.98369
1588878437,"2020-05-07 19:07:17",37.386021,-5.984032
1588878468,"2020-05-07 19:07:48",37.386689,-5.984343
1588878981,"2020-05-07 19:16:21",37.389146,-5.985672
1588879177,"2020-05-07 19:19:37",37.389162,-5.985627
1588879213,"2020-05-07 19:20:13",37.389461,-5.985637
1588879243,"2020-05-07 19:20:43",37.389063,-5.98551
1588880126,"2020-05-07 19:35:26",37.389153,-5.985621
1588881197,"2020-05-07 19:53:17",37.389153,-5.985621
1588881524,"2020-05-07 19:58:44",37.389153,-5.985621
