1593240103,"2020-06-27 06:41:43",37.416085,-6.082461
1593240665,"2020-06-27 06:51:05",37.416114,-6.082405
1593241542,"2020-06-27 07:05:42",37.416171,-6.082337
1593242209,"2020-06-27 07:16:49",37.416457,-6.082568
1593242220,"2020-06-27 07:17:00",37.416711,-6.082413
1593242229,"2020-06-27 07:17:09",37.416872,-6.082141
1593242238,"2020-06-27 07:17:18",37.416916,-6.081786
1593242244,"2020-06-27 07:17:24",37.416894,-6.081426
1593242251,"2020-06-27 07:17:31",37.417054,-6.081135
1593242258,"2020-06-27 07:17:38",37.417355,-6.081133
1593242268,"2020-06-27 07:17:48",37.41764,-6.081145
1593242275,"2020-06-27 07:17:55",37.417657,-6.081488
1593242281,"2020-06-27 07:18:01",37.41762,-6.081847
1593242286,"2020-06-27 07:18:06",37.417547,-6.082243
1593242292,"2020-06-27 07:18:12",37.417497,-6.08258
1593242299,"2020-06-27 07:18:19",37.417543,-6.082931
1593242307,"2020-06-27 07:18:27",37.417696,-6.083242
1593242320,"2020-06-27 07:18:40",37.417882,-6.083511
1593242332,"2020-06-27 07:18:52",37.418061,-6.08379
1593242344,"2020-06-27 07:19:04",37.418251,-6.084054
1593242353,"2020-06-27 07:19:13",37.418431,-6.084309
1593242363,"2020-06-27 07:19:23",37.418622,-6.08457
1593242373,"2020-06-27 07:19:33",37.418808,-6.084835
1593242383,"2020-06-27 07:19:43",37.418997,-6.085087
1593242392,"2020-06-27 07:19:52",37.419194,-6.085323
1593242402,"2020-06-27 07:20:02",37.419395,-6.085574
1593242410,"2020-06-27 07:20:10",37.419607,-6.085845
1593242418,"2020-06-27 07:20:18",37.419835,-6.086079
1593242425,"2020-06-27 07:20:25",37.420049,-6.086301
1593242431,"2020-06-27 07:20:31",37.420248,-6.086536
1593242439,"2020-06-27 07:20:39",37.420429,-6.086792
1593242447,"2020-06-27 07:20:47",37.420623,-6.087043
1593242455,"2020-06-27 07:20:55",37.420829,-6.087286
1593242466,"2020-06-27 07:21:06",37.421054,-6.087523
1593242474,"2020-06-27 07:21:14",37.421315,-6.087705
1593242482,"2020-06-27 07:21:22",37.421588,-6.087839
1593242489,"2020-06-27 07:21:29",37.421844,-6.087971
1593242496,"2020-06-27 07:21:36",37.422091,-6.088146
1593242502,"2020-06-27 07:21:42",37.422328,-6.088326
1593242509,"2020-06-27 07:21:49",37.422563,-6.088496
1593242516,"2020-06-27 07:21:56",37.422824,-6.088626
1593242526,"2020-06-27 07:22:06",37.423063,-6.088806
1593242531,"2020-06-27 07:22:11",37.423328,-6.088978
1593242538,"2020-06-27 07:22:18",37.42367,-6.089029
1593242544,"2020-06-27 07:22:24",37.423945,-6.088841
1593242552,"2020-06-27 07:22:32",37.424178,-6.088609
1593242559,"2020-06-27 07:22:39",37.4244,-6.088394
1593242599,"2020-06-27 07:23:19",37.42444,-6.088774
1593242605,"2020-06-27 07:23:25",37.424162,-6.089218
1593242610,"2020-06-27 07:23:30",37.424,-6.089551
1593242615,"2020-06-27 07:23:35",37.424171,-6.089848
1593242621,"2020-06-27 07:23:41",37.424505,-6.089979
1593242626,"2020-06-27 07:23:46",37.424892,-6.090019
1593242632,"2020-06-27 07:23:52",37.425208,-6.090293
1593242638,"2020-06-27 07:23:58",37.425081,-6.090766
1593242644,"2020-06-27 07:24:04",37.424715,-6.091015
1593242650,"2020-06-27 07:24:10",37.424456,-6.091292
1593242656,"2020-06-27 07:24:16",37.424222,-6.091518
1593242662,"2020-06-27 07:24:22",37.423956,-6.091621
1593242668,"2020-06-27 07:24:28",37.423689,-6.091716
1593242674,"2020-06-27 07:24:34",37.423537,-6.092022
1593242680,"2020-06-27 07:24:40",37.42336,-6.092334
1593242686,"2020-06-27 07:24:46",37.423174,-6.092649
1593242692,"2020-06-27 07:24:52",37.423009,-6.09298
1593242697,"2020-06-27 07:24:57",37.422978,-6.093323
1593242703,"2020-06-27 07:25:03",37.423043,-6.093767
1593242709,"2020-06-27 07:25:09",37.423115,-6.09414
1593242716,"2020-06-27 07:25:16",37.423172,-6.094518
1593242722,"2020-06-27 07:25:22",37.423153,-6.094878
1593242728,"2020-06-27 07:25:28",37.423116,-6.095246
1593242736,"2020-06-27 07:25:36",37.423057,-6.095622
1593242742,"2020-06-27 07:25:42",37.423065,-6.095997
1593242748,"2020-06-27 07:25:48",37.423116,-6.09636
1593242754,"2020-06-27 07:25:54",37.423148,-6.096713
1593242760,"2020-06-27 07:26:00",37.42318,-6.097054
1593242766,"2020-06-27 07:26:06",37.423293,-6.097376
1593242772,"2020-06-27 07:26:12",37.423509,-6.097635
1593242778,"2020-06-27 07:26:18",37.423674,-6.097928
1593242784,"2020-06-27 07:26:24",37.423773,-6.098294
1593242790,"2020-06-27 07:26:30",37.423859,-6.098655
1593242796,"2020-06-27 07:26:36",37.423935,-6.098998
1593242803,"2020-06-27 07:26:43",37.424011,-6.099367
1593242810,"2020-06-27 07:26:50",37.424211,-6.099666
1593242816,"2020-06-27 07:26:56",37.424386,-6.099953
1593242821,"2020-06-27 07:27:01",37.42442,-6.10029
1593242827,"2020-06-27 07:27:07",37.424497,-6.100639
1593242833,"2020-06-27 07:27:13",37.424747,-6.100787
1593242839,"2020-06-27 07:27:19",37.425008,-6.100889
1593242845,"2020-06-27 07:27:25",37.425275,-6.101029
1593242851,"2020-06-27 07:27:31",37.42541,-6.101334
1593242857,"2020-06-27 07:27:37",37.425446,-6.101681
1593242863,"2020-06-27 07:27:43",37.425467,-6.102038
1593242869,"2020-06-27 07:27:49",37.425574,-6.10236
1593242875,"2020-06-27 07:27:55",37.42575,-6.10265
1593242881,"2020-06-27 07:28:01",37.42593,-6.102963
1593242887,"2020-06-27 07:28:07",37.426106,-6.103268
1593242893,"2020-06-27 07:28:13",37.426349,-6.103445
1593242899,"2020-06-27 07:28:19",37.426612,-6.103558
